caso_id,bloque,token_propuesto,valor_esperado,base,solapa,clave,columna,operacion,estado,nota
C-76,metodo,-,-,-,-,la plantilla espejo de Plan Inicial/_archivo,-,-,cerrado,"LA PLANTILLA ESPEJO JM_marcada.pptx ESTA VIEJA Y NO SIRVE PARA CENSAR TOKENS. Medido el 22/08: sus celdas de datos de la lamina 17 estan VACIAS, y el deck generado publica valores y ///// en esas mismas celdas. Un ///// solo aparece donde HAY token, asi que la plantilla viva tiene tokens que el espejo no. SIRVE IGUAL PARA UNA COSA, y es lo que dio C-75: lo que el espejo TIENE es texto que el equipo tipeo, y eso no se inventa solo. Lo que NO sirve es su ausencia — que una celda este vacia en el espejo no prueba que lo este en la viva. ACCIONABLE: el censo de tokens por celda se hace contra la plantilla VIVA, con censarTokensEnPlantilla o equivalente. Contra el espejo se puede afirmar lo que hay, nunca lo que falta."
C-77,comunicaciones_post,camp1-4 / post_camp1-3,-,-,-,los tokens de la lamina 7 de jm,-,-,retractado,"RETRACTADO EL 22/08 POR EL CENSO CONTRA LA PLANTILLA VIVA. El censo dio 192 tokens distintos sin fila sobre 343 leidos en 15 laminas, y L-036 tiene 32 DE 32 SIN FILA: son los ocho post_ x 4 envios que el usuario ve en la plantilla. LA LAMINA SI EXISTE EN jm CON TOKENS post_. Lo que no existia era la fila en MARCADORES. Auditoria.gs tenia razon. POR QUE ME EQUIVOQUE, Y ES LO UNICO QUE VALE LA PENA GUARDAR DE ESTE CASO: tenia TRES fuentes concordantes -TOKENS.md §2.1, el P2 del 06/08 y el espejo JM_marcada.pptx- y las tres estaban VIEJAS. Las tres describen la plantilla de antes de que el equipo agregara los post_ a jm. LA CONCORDANCIA ENTRE FUENTES VIEJAS SE PARECE A UNA CORROBORACION Y NO LO ES: no eran independientes, eran la misma foto contada tres veces. Tres documentos de acuerdo pesan menos que UNA medicion contra la cosa viva, y CLAUDE.md §7 ya lo ordena asi -las hojas y la plantilla vivas son la autoridad, los .md son evidencia fechada-. TEXTO ORIGINAL DEL CASO, conservado: jm NO TIENE NINGUN TOKEN post_ segun TOKENS.md §2.1, el P2 de PENDIENTES medido el 06/08 y el espejo. ERA FALSO AL 22/08."
X-35,campana_destacada,camp_env1-5_* / post_* / camp_meta_* etc,-,-,-,ELEMENTO sobre una tabla POR FILAS,-,ELEMENTO,abierto,"ELEMENTO NO SIRVE PARA LLENAR UNA TABLA POR FILAS, Y HAY QUE DECIDIRLO ANTES DE CABLEAR 46 MARCADORES. Medido leyendo conjuntoDeLista_ el 22/08. LO QUE ELEMENTO HACE: toma UNA columna, descarta las que no estan en el catalogo, COLAPSA REPETIDOS y ORDENA ALFABETICAMENTE con localeCompare es. Despues devuelve el N-esimo. POR QUE ESO ROMPE UNA TABLA: camp_env1_fecha y camp_env1_aud son «la fecha DEL PRIMER ENVIO» y «la audiencia DEL PRIMER ENVIO». Con ELEMENTO serian «la primera fecha del conjunto ordenado de fechas» y «la primera audiencia del conjunto ordenado de audiencias» — DOS FILAS DISTINTAS DE LA FUENTE. Las columnas se desalinean y cada celda de la fila 1 puede venir de un envio distinto. Y EL COLAPSO DE REPETIDOS LO EMPEORA: dos envios con la misma audiencia se fusionan en uno, asi que la tabla se corre una fila. EL SINTOMA NO ES UN ERROR: es una tabla llena de numeros correctos individualmente, mal apareados. Es el numero plausible de CLAUDE.md §4 a nivel de fila. DONDE ELEMENTO SI SIRVE, y por eso no se toca: ecv_barrio1-3 y camp1-4 son UNA columna y un CONJUNTO -barrios distintos, campanias distintas-, que es exactamente para lo que se escribio. LO QUE HACE FALTA ES OTRA COSA: «el campo X de la N-esima FILA» de una lista de ENTIDADES, sin colapsar y con un orden declarado -por fecha de envio, presumiblemente-. Dos formas posibles: (a) una decima operacion; (b) que ELEMENTO acepte un modo por-fila con clave de orden. NO SE ELIGE ACA: es diseno del usuario. ALCANCE: bloquea L-047 (46 tokens, cinco envios x nueve campos) y los 32 post_ de L-036 (ocho campos x cuatro envios). NO bloquea L-046, donde el corte es por PLATAFORMA y son marcadores independientes con filtro propio, no indices."
X-36,campana_destacada,camp_env1-5_*,-,digital,Directa Mail,el ORDEN de las filas de L-047,-,-,cerrado,"EL ORDEN ES POR FECHA, PERO LA FECHA NO ALCANZA PARA ORDENAR. Medido el 22/08 extrayendo la tabla de L-047 del deck del equipo, celda por celda. LO QUE SE CONFIRMA: las fechas van 10/08 y despues 12/08, o sea ORDEN CRONOLOGICO ASCENDENTE. La sospecha de que ordena por fecha de envio es correcta. LO QUE NO ALCANZA, Y ES LA PREGUNTA AL USUARIO: hay CUATRO envios y DOS fechas. Dentro de cada fecha hay dos envios y NADA EN EL DECK DICE COMO SE ORDENAN ENTRE SI. Ordenar solo por fecha deja el desempate indefinido, y con datos reales eso alterna filas entre corridas sin que nada falle. Hace falta una segunda clave declarada, o confirmar que el empate no importa. TRES COSAS MAS QUE LA MEDICION DESTAPO Y QUE UN CABLEADO A CIEGAS HABRIA ERRADO: (1) SON CUATRO ENVIOS Y CINCO CAJAS. La quinta queda vacia: es el caso normal de R-32, no un faltante. (2) LA COLUMNA Audiencia ES TEXTO, NO NUMERO: dice «Barrios cercanos», «Barrios Priorizados», «Apertores de los...», «Vecinos de Villa...». Un cableado que la tratara como metrica publicaria vacio o cero. (3) LA FECHA ESTA AGRUPADA: 10/08 cubre las filas 1-2 y 12/08 las filas 3-4, porque la celda esta combinada. Por eso el token camp_env4_fecha NO EXISTE en la plantilla — y el censo lo confirma: de los cinco envios solo 1, 2, 3 y 5 tienen _fecha, y solo el 1 tiene _rem. EL CONJUNTO ES IRREGULAR A PROPOSITO: 9 + 8 + 8 + 7 + 8 = 40 tokens camp_env*, mas seis agregados, igual a los 46 del censo. Un cableado de «5 x 9 = 45» habria inventado cinco tokens que no estan. || DESEMPATE DECIDIDO POR EL USUARIO, 22/08: dentro de la misma fecha, ORDEN DE APARICION EN LA FUENTE. No se inventa una segunda clave. PERO ESO ES UN LIMITE, NO UNA SOLUCION, Y VA ESCRITO CON ESAS PALABRAS: la fuente es CARGA MANUAL, asi que DOS ENVIOS DEL MISMO DIA PUEDEN ALTERNAR ENTRE CORRIDAS SIN QUE NADA FALLE. Es R-32 otra vez, ahora sobre filas en vez de sobre elementos: la fila 1 es una POSICION, no una entidad, y un caso sobre camp_env1_aud no puede ser exacto entre corridas. Lo exigible es EL CONJUNTO DE FILAS. SUPERSEDE: si el equipo alguna vez confirma que el orden entre envios del mismo dia significa algo, se declara la segunda clave y esto se supersede."
X-37,resumen_ejecutivo_jm,cc_base / cc_campanias / cc_contactados / cc_contact_pct + gcba_*,-,looker,CC,como se recorta a LA CUENTA DEL TEMARIO en una lamina FIJA,-,SUMA,cerrado,"LA DEFINICION ESTA CERRADA PERO EL RECORTE NO TIENE MECANISMO EN UNA LAMINA FIJA, Y CABLEAR SIN ESO PUBLICARIA EL GABINETE ENTERO. Medido el 22/08 antes de escribir una sola fila. LO QUE SI ESTA DECIDIDO Y NO SE DISCUTE: Base barrida y no Base enviada (V-64, V-66: 31% = 1878/6011); sin filtro por tipo (V-92); suma de todas las filas de la cuenta. EL PROBLEMA: el Resumen Ejecutivo es una lamina FIJA, no repetible, asi que NO tiene item ni id_cuenta. El unico recorte disponible para looker/CC es la PERTENENCIA por ventana_ref a Cuentas, y eso da 18 cuentas / 22 filas / barrida 100.197 para 24-31/07 y 21 candidatas para 14-20/08 — EL GABINETE ENTERO. Contra los 7.096 esperados es un factor 14. EL GUARDARRAIL QUE EL USUARIO PIDIO SE DISPARARIA EN LA PRIMERA CORRIDA: no es «el dia que la ventana traiga mas de una cuenta», es que HOY YA TRAE VEINTIUNA. Y HAY UN SEGUNDO HUECO PARA LOS gcba_*: DIMENSIONES_ no traduce ambito para looker|CC — tiene las cuatro entradas de looker pero ninguna es CC. La solapa no tiene columna de nombre ni de ambito, asi que el corte JM/GCBA tendria que heredarse de Cuentas, y el mecanismo de dimensiones filtra sobre columnas propias de la solapa. LO QUE HACE FALTA, Y ES DECISION DEL USUARIO: (a) que la lamina fija pueda recortar por las cuentas del temario -mecanismo nuevo-; (b) declarar la cuenta a mano en el filtro del marcador, que la ata a una semana; (c) esperar X-28. NO SE CABLEO NADA: un numero 14 veces mas grande, con formato correcto y sin fallar, es exactamente el numero plausible que este proyecto persigue. || CERRADO 22/08 POR C-78: NO HACE FALTA UN MECANISMO NUEVO. Se midio como recortan los que ya publican en la misma lamina fija. mail_entregados usa FECHA PROPIA -Directa Mail tiene ventana_ref vacio- mas ambito=jm. Los imp_* usan PERTENENCIA mas nombre_campania ~= JM mas plataforma mas estado=Activa mas el tope de 90. NINGUNO RECORTA POR EL TEMARIO Y NO LES HACE FALTA: el Resumen resume toda la comunicacion de JM de la semana. El mecanismo -ambito como filtro sobre columna propia- EXISTE; lo que falta es que looker/CC tenga una columna donde expresarlo. Y LA SALIDA (a) QUEDA DESCARTADA COMO ESTABA PLANTEADA: no hay que darle a una lamina fija un recorte por temario, porque las otras laminas fijas no lo tienen ni lo necesitan. La pregunta real es la de C-80."
C-78,resumen_ejecutivo_jm,mail_entregados / imp_* / cc_*,-,-,-,como recorta una lamina FIJA,-,-,cerrado,"X-37 NO ES UN MECANISMO NUEVO: EL MECANISMO EXISTE Y ES OTRO. Medido el 22/08 leyendo MARCADORES y SOLAPAS. mail_entregados: digital/Directa Mail tiene ventana_ref VACIO, o sea FECHA PROPIA, y recorta por ventana temporal directa mas dimensiones ambito=jm, que DIMENSIONES_ traduce a mail_remitente = jorge.macri@buenosaires.gob.ar. Recorte solido, sin pertenencia y sin temario. Los ocho imp_*: looker/DIGITAL tiene ventana_ref = Cuentas, o sea PERTENENCIA -igual que looker/CC-, mas ambito=jm traducido a nombre_campania ~= JM, mas plataforma, mas filtro estado=Activa, mas el tope de 90 dias de R-30. ENTONCES NINGUNO RECORTA POR LAS CUENTAS DEL TEMARIO, Y NO LES HACE FALTA: el Resumen Ejecutivo resume TODA LA COMUNICACION DE JM DE LA SEMANA, no solo los encuentros. Su universo es legitimamente mas ancho que el temario e incluye campanias destacadas y mail. POR ESO LOS imp_* NO TIENEN EL PROBLEMA DE X-37, y la sospecha del usuario se despeja con un matiz importante: «universo ancho» NO es «pertenencia al temario» con otro nombre. Lo que R-30 acoto fue la DURACION de la campania, que es otra cosa y sigue siendo correcto. EL HUECO REAL DE looker/CC ES OTRO Y ES CHICO DE ENUNCIAR: la solapa NO TIENE COLUMNA DE NOMBRE, asi que ambito no se puede traducir a un filtro sobre columna propia. Y MEDIDO: si cc_* usara exactamente el recorte de los imp_* -pertenencia + nombre contiene JM + dur<=90- sobre la ventana 14-20/08, da UNA cuenta, 3289-JUNJDGAG, barrida 6.011. ES LA CUENTA DE JUNIO. La correcta, 3488-AGOJDGAG, se llama «TE CUENTO | SALUD Eje Sur Viernes 14/8» y NO DICE JM. Es C-69 otra vez."
C-79,metodo,-,-,-,-,el guardarrail que frena antes de publicar,-,-,cerrado,"UN CONTROL BIEN PUESTO FRENA ANTES DE PUBLICAR, NO DESPUES, Y ESTE ES EL CASO TESTIGO. El 22/08 el usuario pidio cablear los cc_* con un guardarrail: «que la traza reporte cuantas cuentas entraron; si son mas de una, es X-28 llegando». AL IR A ESCRIBIRLO SE MIDIO CUANTAS ENTRAN HOY: DIECIOCHO en julio y VEINTIUNA en agosto. El guardarrail no iba a avisar «algun dia»: iba a dispararse en la PRIMERA corrida. ASI QUE EL CONTROL CONTESTO UNA PREGUNTA DISTINTA DE LA QUE SE LE HIZO —no «avisa cuando pase» sino «esto no se puede cablear todavia»— Y LO HIZO ANTES DE QUE SE ESCRIBIERA UNA SOLA FILA EN MARCADORES. LO QUE HABRIA PASADO SIN EL: cuatro marcadores publicando ~100.000 donde el equipo publica 6.851, con formato correcto, sin fallar y sin nada que lo delate. Factor 14. Es el numero plausible en su forma mas cara. LO ACCIONABLE, Y ES GENERAL: cuando se pide un guardarrail para un caso futuro, MEDIR CUANTAS VECES SE DISPARARIA HOY antes de escribirlo. Si la respuesta es «siempre», el guardarrail no es una red: es el diagnostico."
C-80,resumen_ejecutivo_jm,cc_* contra mail_* e imp_*,-,-,-,dos universos en una misma lamina,-,-,abierto,"UNA LAMINA PUEDE TENER DOS UNIVERSOS, Y EL RESUMEN EJECUTIVO LOS TIENE. Medido el 22/08. El bloque de mail y el de impresiones publican TODO JM DE LA SEMANA: mail_entregados recorta por fecha propia mas mail_remitente = jorge.macri; los ocho imp_* recortan por pertenencia mas nombre_campania ~= JM. Su universo incluye campanias destacadas, mail masivo y lo que sea de JM en la ventana. El bloque de Call Center publica UNA CUENTA: el equipo pone 3 campanias / 6.851 / 1.616 en agosto y 2 / 6.011 / 1.878 en julio, y en los dos casos eso es UNA sola cuenta de looker/CC. Es MAS ANGOSTO que «todo JM». ENTONCES LA LAMINA MEZCLA DOS UNIVERSOS y nada en el deck lo dice: las cajas estan una al lado de la otra, con el mismo formato, y se leen como si respondieran a la misma pregunta. ESTO EXPLICA POR QUE X-28 NO CERRABA: se buscaba una regla de VENTANA -cual cuenta de las que entran- para algo que no es de ventana. El barrido de 13 propiedades dio 0 de 13 porque ninguna propiedad de la ventana puede explicar un recorte que no sale de la ventana. LO QUE HACE FALTA ES UNA FRASE DEL EQUIPO, no un tercer zip: que es el bloque Call Center. Tres candidatos: (1) el del encuentro de la semana; (2) el de la campania destacada; (3) el acumulado de algo. NO SE CABLEA NADA HASTA SABERLO: cablearlo con el universo del resto de la lamina publicaria ~100.000 contra 6.851, y cablearlo con la cuenta del temario acierta hoy por un mecanismo que no existe."
X-38,metodo,-,-,-,-,otras laminas con bloques de origen distinto,-,-,abierto,"SI UNA LAMINA PUEDE TENER DOS UNIVERSOS, HAY QUE MIRAR SI PASA EN OTRAS — PREGUNTA ANTICIPADA, NO MEDIDA. Abierta el 22/08 a pedido del usuario, a raiz de C-80. LAS CANDIDATAS, porque conviven bloques de origen distinto en la misma lamina: los u1_* del «1 a 1» -que leen digital/CAMPANIAS_DESGLOCE_DIGITAL- junto a los cuatro ecv_* de la misma lamina, que leen rdv; el iceberg, que mezcla enc_* de digital/Directa IVR con ecv_* de rdv; y el agregado semanal de L-034, que junta ecv_* del temario con cc_* que serian de otro universo. POR QUE SE ANOTA SIN MEDIR: cuesta nada anticiparla y cuesta un numero cuando aparece. El sintoma de dos universos en una lamina no es un error: son cajas contiguas, con el mismo formato, que responden preguntas distintas y se leen como si respondieran la misma. COMO SE MIDE CUANDO TOQUE: por cada lamina, agrupar sus tokens por (base, solapa) y por el recorte efectivo -fecha propia, pertenencia, id_cuenta del item- y ver si hay mas de un grupo. Mas de un grupo NO es un bug por si solo; lo es cuando los grupos responden preguntas que el lector cree que son la misma."
V-109,campana_destacada,camp_meta_* / camp_google_* / camp_prog_*,-,looker,DIGITAL,Id cuentas = la cuenta de la campania; Plataforma,Impresiones / Visualizaciones / Clics,SUMA,exacto,"LAS DOS FUENTES CIERRAN, ASI QUE EL DESGLOCE POR PLATAFORMA ES COHERENTE CON EL AGREGADO. Medido el 22/08 sobre 3481-AGOINFAN (Autodromo) en el fixture del 20/08: looker/DIGITAL da DV360 3.756.321 + Meta 1.506.236 + Google ads 436.601 + Mercado Libre 0 = 5.699.158, y resumen_metricas_dinamico.digital_impresiones para esa cuenta dice 5.699.158. SUMA EXACTA. Idem visualizaciones 2.833.650 y clics 4.250. ESO DESCARTA EL RIESGO DE DOS UNIVERSOS DENTRO DE L-046: la fila de TOTALES y las filas por plataforma pueden salir de fuentes distintas y cerrar igual. Y CONFIRMA DOS COSAS MAS: meta_alcance = 867.025, que es exactamente lo que el motor publico en el testigo, asi que camp_alcance lee bien; y EXISTE LA COLUMNA meta_frecuencia (L) = 1,737 junto a frecuencia_total (M) = 6,573, o sea que el motor SI PUEDE calcular la frecuencia de Meta — lo que falta es la fila de MAPEO y el token en la plantilla. OJO CON LOS VALORES ABSOLUTOS: el fixture del 20/08 da 5.699.158 y el deck del equipo 4.509.115 porque looker/DIGITAL es de estado (R-29) e inestable por CAMBIO (R-31). Lo validado aca es LA IDENTIDAD entre las dos fuentes, no el numero."
X-39,campana_destacada,camp_meta_* / camp_google_* / camp_prog_*,-,looker,DIGITAL,SOLAPAS.campo_id_cuenta,-,-,abierto,"L-046 NO ES UN HUECO PURO: SU CABLEADO EXIGE TOCAR EL ESQUEMA DE LA SOLAPA DE LOS imp_*. Medido el 22/08. looker/resumen_metricas_dinamico tiene campo_id_cuenta = id_cuenta, o sea RAMA POR CUENTA habilitada (D-30), y por eso los camp_* agregados funcionan: el item de campania les pasa su id_cuenta. looker/DIGITAL tiene campo_id_cuenta VACIO. Sin eso, un marcador que lea esa solapa NO se puede acotar a la cuenta de la campania: recorta por pertenencia mas ambito, que es el universo de los imp_*, no el de una campania. ENTONCES PARA CABLEAR LOS QUINCE camp_{meta,google,prog}_* HAY QUE DECLARAR campo_id_cuenta EN looker/DIGITAL, y eso NO ES UN CABLEADO: es un cambio de esquema sobre LA SOLAPA QUE ALIMENTA A LOS OCHO imp_*, que son marcadores que ya publican numeros. PRECEDENTE QUE OBLIGA A CUIDADO: campo_id_cuenta es exactamente el caso del _44 que CLAUDE.md §2 cita — entro al seed y a UN consumidor, no a leerFilasSolapas_, y el sintoma fue «undefined» como texto UN MES DESPUES. Agregar la columna a una solapa nueva es tocar N lectores, no uno. CONSECUENCIA PARA LA TANDA: L-046 SALE de la tanda de huecos. Los quince tokens son huecos, pero el cambio que los habilita toca una solapa cuyos consumidores publican. Va solo o con una verificacion propia de que los ocho imp_* no se movieron. FALTA TAMBIEN, y es menor: MAPEO de looker/DIGITAL solo declara Impresiones (col C). Visualizaciones (D) y Clics (E) no estan mapeadas."
C-81,campana_destacada,imp_* / mail_entregados / m2_*,-,looker,DIGITAL,declarar campo_id_cuenta no rompe a los marcadores sin item,-,-,cerrado,"LA VERIFICACION DE X-39 ESTA HECHA POR CODIGO, NO ES UNA PREDICCION: HAY UNA RAMA EXPLICITA ESCRITA PARA ESTE CASO. Greppeados TODOS los lectores de campo_id_cuenta el 22/08 -Config.gs, Fuentes.gs, Generador.gs, Instalar.gs, Solapas.gs, Auditoria.gs, Pruebas.gs-. EL QUE DECIDE ES Generador.gs, bloque «A (19/08/2026): campo_id_cuenta deja de ser todo-o-nada»: si (campoCuenta && !idCuentaItem) entonces campoCuenta = null y CAE A LA RAMA GENERAL. Los ocho imp_* se emiten en una lamina FIJA, sin item, asi que caen ahi: mismo comportamiento que hoy. Y ESA RAMA SE ESCRIBIO EXACTAMENTE PARA ESTO: el 19/08 declarar campo_id_cuenta en resumen_metricas_dinamico rompia frecuencia y gcba_frecuencia, que son agregados globales legitimos sin item. El caso ya se vivio y ya tiene solucion. SEGUNDO MATIZ, MAS TRANQUILIZADOR TODAVIA, PARA digital/Directa Mail: el propio comentario mide que LAS SOLAPAS DE digital NUNCA LLEGAN HASTA ESA RAMA -la rama de digital de mas arriba las atrapa y tiene su propio agregado global desde el 15/08-, asi que declarar campo_id_cuenta ahi no cambia nada y mail_entregados esta aun mas protegido. ⚠ LO QUE SI CAMBIA, Y HAY QUE SABERLO ANTES DE COMPARAR: LA TRAZA GANA UN AVISO. Los marcadores sin item pasan a llevar «la solapa declara campo_id_cuenta y este marcador se emite SIN item: se lee como AGREGADO GLOBAL». EL VALOR NO CAMBIA, EL TEXTO SI. Un testigo que compare trazas byte a byte daria distinto y seria un FALSO POSITIVO: la comparacion tiene que ser DE VALORES. ⚠⚠ Y EL RIESGO QUE QUEDA ABIERTO, que el mismo comentario nombra: aflojar la guarda significa que un marcador que DEBIA leer por cuenta y se emite sin item ya no falla ruidoso — PUBLICA EL AGREGADO, un numero grande y plausible. Aplica a los diecisiete tokens nuevos el dia que alguno se emita fuera de su item. La contencion es la traza, y el usuario eligio esa via el 19/08."
C-82,metodo,periodo,-,-,-,tokens producidos por OTRO mecanismo,-,-,cerrado,"UN TOKEN PUEDE ESTAR EN LA PLANTILLA Y NO TENER FILA PORQUE OTRO MECANISMO LO PRODUCE, Y ESO NO ES UN FALTANTE. El censo del 22/08 lista periodo entre los 192 sin fila y CASI SE CABLEA. periodo lo produce LA GENERACION: Generador.gs lo dice con todas las letras — «{{periodo}} lo produce la generacion, no un marcador: es el encabezado de la lamina y sale del periodo que efectivamente se uso». Y agrega el matiz que lo hace correcto: «si alguien le carga una fila en MARCADORES, esa fila gana — la hoja de registro manda sobre el default». CABLEARLO NO HABRIA FALLADO: habria creado una fila que COMPITE con el mecanismo y gana, reemplazando un valor que ya salia bien por uno que hay que mantener. El sintoma seria cero. MEDIDO CUANTOS MAS HAY DE ESTA CLASE, Y EL CERO SE ESCRIBE: greppeando Generador.gs por token === '...' y por replaceAllText con token literal, periodo es EL UNICO. De los 192 del censo, exactamente uno es falso positivo por este mecanismo. LA FORMA GENERAL, PARA EL PROXIMO CENSO: «sin fila en MARCADORES» tiene TRES causas y solo una es faltante — (1) nadie lo cableo, que es el faltante de verdad; (2) otro mecanismo lo produce, como periodo; (3) es texto que escribe una persona, como los camp_bench_* y los insight. El censo las lista juntas y no las distingue. Antes de cablear cualquier token del censo, preguntar de cual de las tres es."
